ICD10Code	ICD10Description	AlcoholAbuse	Anemia	Anxiety	Bipolar	CAD	CardiacArrhythmias	Cerebrovascular	CHF	ChronicLiverDisease	ChronicRenalFailure	CPD	Depression	Diabetes	DrugAbuse	HTN	MalignantTumor	NicotineAbuse	PainArthritis	Psychosis	PTSD	PVD
M12.88	Other specific arthropathies, not elsewhere classified, other specified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M12.89	Other specific arthropathies, not elsewhere classified, multiple sites	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M12.9	Arthropathy, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.0	Polyarthritis, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.10	Monoarthritis, not elsewhere classified, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.111	Monoarthritis, not elsewhere classified, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.112	Monoarthritis, not elsewhere classified, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.119	Monoarthritis, not elsewhere classified, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.121	Monoarthritis, not elsewhere classified, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.122	Monoarthritis, not elsewhere classified, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.129	Monoarthritis, not elsewhere classified, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.131	Monoarthritis, not elsewhere classified, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.132	Monoarthritis, not elsewhere classified, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.139	Monoarthritis, not elsewhere classified, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.141	Monoarthritis, not elsewhere classified, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.142	Monoarthritis, not elsewhere classified, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.149	Monoarthritis, not elsewhere classified, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.151	Monoarthritis, not elsewhere classified, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.152	Monoarthritis, not elsewhere classified, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.159	Monoarthritis, not elsewhere classified, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.161	Monoarthritis, not elsewhere classified, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.162	Monoarthritis, not elsewhere classified, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.169	Monoarthritis, not elsewhere classified, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.171	Monoarthritis, not elsewhere classified, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.172	Monoarthritis, not elsewhere classified, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.179	Monoarthritis, not elsewhere classified, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.80	Other specified arthritis, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.811	Other specified arthritis, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.812	Other specified arthritis, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.819	Other specified arthritis, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.821	Other specified arthritis, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.822	Other specified arthritis, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.829	Other specified arthritis, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.831	Other specified arthritis, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.832	Other specified arthritis, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.839	Other specified arthritis, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.841	Other specified arthritis, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.842	Other specified arthritis, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.849	Other specified arthritis, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.851	Other specified arthritis, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.852	Other specified arthritis, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.859	Other specified arthritis, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.861	Other specified arthritis, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.862	Other specified arthritis, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.869	Other specified arthritis, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.871	Other specified arthritis, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.872	Other specified arthritis, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.879	Other specified arthritis, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.88	Other specified arthritis, other site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M13.89	Other specified arthritis, multiple sites	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.60	Charcot's joint, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.611	Charcot's joint, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.612	Charcot's joint, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.619	Charcot's joint, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.621	Charcot's joint, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.622	Charcot's joint, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.629	Charcot's joint, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.631	Charcot's joint, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.632	Charcot's joint, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.639	Charcot's joint, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.641	Charcot's joint, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.642	Charcot's joint, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.649	Charcot's joint, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.651	Charcot's joint, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.652	Charcot's joint, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.659	Charcot's joint, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.661	Charcot's joint, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.662	Charcot's joint, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.669	Charcot's joint, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.671	Charcot's joint, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.672	Charcot's joint, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.679	Charcot's joint, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.68	Charcot's joint, vertebrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.69	Charcot's joint, multiple sites	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.80	Arthropathies in other specified diseases classified elsewhere, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.811	Arthropathies in other specified diseases classified elsewhere, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.812	Arthropathies in other specified diseases classified elsewhere, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.819	Arthropathies in other specified diseases classified elsewhere, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.821	Arthropathies in other specified diseases classified elsewhere, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.822	Arthropathies in other specified diseases classified elsewhere, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.829	Arthropathies in other specified diseases classified elsewhere, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.831	Arthropathies in other specified diseases classified elsewhere, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.832	Arthropathies in other specified diseases classified elsewhere, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.839	Arthropathies in other specified diseases classified elsewhere, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.841	Arthropathies in other specified diseases classified elsewhere, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.842	Arthropathies in other specified diseases classified elsewhere, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.849	Arthropathies in other specified diseases classified elsewhere, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.851	Arthropathies in other specified diseases classified elsewhere, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.852	Arthropathies in other specified diseases classified elsewhere, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.859	Arthropathies in other specified diseases classified elsewhere, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.861	Arthropathies in other specified diseases classified elsewhere, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.862	Arthropathies in other specified diseases classified elsewhere, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.869	Arthropathies in other specified diseases classified elsewhere, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.871	Arthropathies in other specified diseases classified elsewhere, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.872	Arthropathies in other specified diseases classified elsewhere, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.879	Arthropathies in other specified diseases classified elsewhere, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.88	Arthropathies in other specified diseases classified elsewhere, vertebrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M14.89	Arthropathies in other specified diseases classified elsewhere, multiple sites	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.0	Primary generalized (osteo)arthritis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.1	Heberden's nodes (with arthropathy)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.2	Bouchard's nodes (with arthropathy)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.3	Secondary multiple arthritis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.4	Erosive (osteo)arthritis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.8	Other polyosteoarthritis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M15.9	Polyosteoarthritis, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.0	Bilateral primary osteoarthritis of hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.10	Unilateral primary osteoarthritis, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.11	Unilateral primary osteoarthritis, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.12	Unilateral primary osteoarthritis, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.2	Bilateral osteoarthritis resulting from hip dysplasia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.30	Unilateral osteoarthritis resulting from hip dysplasia, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.31	Unilateral osteoarthritis resulting from hip dysplasia, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.32	Unilateral osteoarthritis resulting from hip dysplasia, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.4	Bilateral post-traumatic osteoarthritis of hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.50	Unilateral post-traumatic osteoarthritis, unspecified hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.51	Unilateral post-traumatic osteoarthritis, right hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.52	Unilateral post-traumatic osteoarthritis, left hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.6	Other bilateral secondary osteoarthritis of hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.7	Other unilateral secondary osteoarthritis of hip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M16.9	Osteoarthritis of hip, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.0	Bilateral primary osteoarthritis of knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.10	Unilateral primary osteoarthritis, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.11	Unilateral primary osteoarthritis, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.12	Unilateral primary osteoarthritis, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.2	Bilateral post-traumatic osteoarthritis of knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.30	Unilateral post-traumatic osteoarthritis, unspecified knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.31	Unilateral post-traumatic osteoarthritis, right knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.32	Unilateral post-traumatic osteoarthritis, left knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.4	Other bilateral secondary osteoarthritis of knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.5	Other unilateral secondary osteoarthritis of knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M17.9	Osteoarthritis of knee, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.0	Bilateral primary osteoarthritis of first carpometacarpal joints	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.10	Unilateral primary osteoarthritis of first carpometacarpal joint, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.11	Unilateral primary osteoarthritis of first carpometacarpal joint, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.12	Unilateral primary osteoarthritis of first carpometacarpal joint, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.2	Bilateral post-traumatic osteoarthritis of first carpometacarpal joints	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.30	Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.31	Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.32	Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.4	Other bilateral secondary osteoarthritis of first carpometacarpal joints	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.50	Other unilateral secondary osteoarthritis of first carpometacarpal joint, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.51	Other unilateral secondary osteoarthritis of first carpometacarpal joint, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.52	Other unilateral secondary osteoarthritis of first carpometacarpal joint, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M18.9	Osteoarthritis of first carpometacarpal joint, unspecified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.011	Primary osteoarthritis, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.012	Primary osteoarthritis, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.019	Primary osteoarthritis, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.021	Primary osteoarthritis, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.022	Primary osteoarthritis, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.029	Primary osteoarthritis, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.031	Primary osteoarthritis, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.032	Primary osteoarthritis, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.039	Primary osteoarthritis, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.041	Primary osteoarthritis, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.042	Primary osteoarthritis, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.049	Primary osteoarthritis, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.071	Primary osteoarthritis, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.072	Primary osteoarthritis, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.079	Primary osteoarthritis, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.111	Post-traumatic osteoarthritis, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.112	Post-traumatic osteoarthritis, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.119	Post-traumatic osteoarthritis, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.121	Post-traumatic osteoarthritis, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.122	Post-traumatic osteoarthritis, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.129	Post-traumatic osteoarthritis, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.131	Post-traumatic osteoarthritis, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.132	Post-traumatic osteoarthritis, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.139	Post-traumatic osteoarthritis, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.141	Post-traumatic osteoarthritis, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.142	Post-traumatic osteoarthritis, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.149	Post-traumatic osteoarthritis, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.171	Post-traumatic osteoarthritis, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.172	Post-traumatic osteoarthritis, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.179	Post-traumatic osteoarthritis, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.211	Secondary osteoarthritis, right shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.212	Secondary osteoarthritis, left shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.219	Secondary osteoarthritis, unspecified shoulder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.221	Secondary osteoarthritis, right elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.222	Secondary osteoarthritis, left elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.229	Secondary osteoarthritis, unspecified elbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.231	Secondary osteoarthritis, right wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.232	Secondary osteoarthritis, left wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.239	Secondary osteoarthritis, unspecified wrist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.241	Secondary osteoarthritis, right hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.242	Secondary osteoarthritis, left hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.249	Secondary osteoarthritis, unspecified hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.271	Secondary osteoarthritis, right ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.272	Secondary osteoarthritis, left ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.279	Secondary osteoarthritis, unspecified ankle and foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.90	Unspecified osteoarthritis, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.91	Primary osteoarthritis, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.92	Post-traumatic osteoarthritis, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M19.93	Secondary osteoarthritis, unspecified site	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.00X0	Idiopathic chronic gout, unspecified site, without tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.00X1	Idiopathic chronic gout, unspecified site, with tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0110	Idiopathic chronic gout, right shoulder, without tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0111	Idiopathic chronic gout, right shoulder, with tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0120	Idiopathic chronic gout, left shoulder, without tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0121	Idiopathic chronic gout, left shoulder, with tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0190	Idiopathic chronic gout, unspecified shoulder, without tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0191	Idiopathic chronic gout, unspecified shoulder, with tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0210	Idiopathic chronic gout, right elbow, without tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M1A.0211	Idiopathic chronic gout, right elbow, with tophus (tophi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
